player_id,player_name,recent_team,position,week,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points,passing_epa,rushing_epa,receiving_epa,target_share,air_yards_share,wopr,result
00-0034411,R.Gage,ATL,WR,16,CAR,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.8102684,0.07692308,0.17747441,0.23961669,0.0
00-0034411,R.Gage,ATL,WR,17,TB,0,0,0.0,0,0.0,0,0.0,0,2,14.0,0,1.4,,,2.3572443,0.046511628,0.018716577,0.082869045,1.0
00-0034837,C.Ridley,ATL,WR,1,PHI,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.7100062,0.051282052,0.055555556,0.11581197,0.0
00-0034837,C.Ridley,ATL,WR,2,CAR,0,0,0.0,0,0.0,1,3.0,0,4,64.0,1,12.7,,0.04371996,7.4155126,0.17857143,0.11262798,0.34669673,1.0
00-0034837,C.Ridley,ATL,WR,3,NO,0,0,0.0,0,0.0,1,9.0,0,7,146.0,3,33.5,,0.6778406,16.518738,0.23529412,0.5,0.7029412,1.0
00-0034837,C.Ridley,ATL,WR,4,CIN,0,0,0.0,0,0.0,1,1.0,0,4,54.0,2,17.5,,-0.65282536,3.6961515,0.15789473,0.19565217,0.37379864,0.0
00-0034837,C.Ridley,ATL,WR,5,PIT,0,0,0.0,0,0.0,0,0.0,0,4,38.0,0,3.8,,,3.7951577,0.11111111,0.1810585,0.29340762,1.0
00-0034837,C.Ridley,ATL,WR,6,TB,0,0,0.0,0,0.0,0,0.0,0,3,47.0,0,4.7,,,3.4953928,0.07317073,0.09620253,0.17709787,1.0
00-0034837,C.Ridley,ATL,WR,7,NYG,0,0,0.0,0,0.0,0,0.0,0,5,43.0,0,4.3,,,2.7586148,0.16666667,0.098684214,0.31907895,1.0
00-0034837,C.Ridley,ATL,WR,9,WAS,0,0,0.0,0,0.0,1,6.0,0,6,71.0,1,13.7,,0.25243005,-0.328534,0.24324325,0.32579187,0.5929192,1.0
00-0034837,C.Ridley,ATL,WR,10,CLE,0,0,0.0,0,0.0,1,3.0,0,3,37.0,0,4.0,,-0.35812894,-0.22402062,0.09803922,0.125,0.23455882,0.0
00-0034837,C.Ridley,ATL,WR,11,DAL,0,0,0.0,0,0.0,1,5.0,0,3,32.0,0,3.7,,0.055808518,-5.471262,0.11764706,0.111445785,0.25448263,0.0
00-0034837,C.Ridley,ATL,WR,12,NO,0,0,0.0,0,0.0,0,0.0,0,8,93.0,1,13.3,,,-1.0150102,0.27659574,0.37157106,0.6749934,1.0
00-0034837,C.Ridley,ATL,WR,13,BAL,0,0,0.0,0,0.0,0,0.0,0,3,22.0,0,2.2,,,-3.6931944,0.18518518,0.1607717,0.39031798,0.0
00-0034837,C.Ridley,ATL,WR,14,GB,0,0,0.0,0,0.0,0,0.0,0,1,10.0,0,1.0,,,-0.58119917,0.0952381,0.12464589,0.23010927,0.0
00-0034837,C.Ridley,ATL,WR,15,ARI,0,0,0.0,0,0.0,0,0.0,0,5,42.0,0,4.2,,,0.96184057,0.19444445,0.19838056,0.43053305,0.0
00-0034837,C.Ridley,ATL,WR,16,CAR,0,0,0.0,0,0.0,0,0.0,0,3,90.0,1,15.0,,,6.7880583,0.1923077,0.24232082,0.4580861,0.0
00-0034837,C.Ridley,ATL,WR,17,TB,0,0,0.0,0,0.0,0,0.0,0,5,32.0,1,9.2,,,2.0899832,0.11627907,0.04278075,0.20436513,1.0
00-0033251,Z.Pascal,PHI,WR,1,DET,0,0,0.0,0,0.0,0,0.0,0,1,7.0,0,0.7,,,1.6716744,0.03448276,0.023255814,0.06800321,1.0
00-0033251,Z.Pascal,PHI,WR,2,MIN,0,0,0.0,0,0.0,0,0.0,0,2,14.0,0,1.4,,,0.502195,0.06451613,0.017421603,0.108969316,0.0
00-0033251,Z.Pascal,PHI,WR,3,WAS,0,0,0.0,0,0.0,1,0.0,0,3,18.0,0,1.8,,-3.61139,0.8210086,0.0882353,0.015665796,0.143319,0.0
00-0033251,Z.Pascal,PHI,WR,4,JAX,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-8.752355,0.041666668,0.14197531,0.16188271,1.0
00-0033251,Z.Pascal,PHI,WR,8,PIT,0,0,0.0,0,0.0,0,0.0,0,2,57.0,1,11.7,,,4.8932676,0.06666667,0.06309148,0.14416404,1.0
00-0033251,Z.Pascal,PHI,WR,9,HOU,0,0,0.0,0,0.0,0,0.0,0,1,8.0,0,0.8,,,0.6208952,0.04,0.0,0.06,0.0
00-0033251,Z.Pascal,PHI,WR,10,WAS,0,0,0.0,0,0.0,0,0.0,0,1,10.0,0,1.0,,,-0.068406545,0.08,0.04950495,0.15465346,1.0
00-0033251,Z.Pascal,PHI,WR,11,IND,0,0,0.0,0,0.0,0,0.0,0,1,9.0,0,0.9,,,0.57201934,0.04347826,0.0,0.06521739,1.0
00-0033251,Z.Pascal,PHI,WR,13,TEN,0,0,0.0,0,0.0,0,0.0,0,2,16.0,0,1.6,,,0.7227603,0.078947365,0.07692308,0.17226721,1.0
00-0033251,Z.Pascal,PHI,WR,14,NYG,0,0,0.0,0,0.0,0,0.0,0,1,5.0,0,0.5,,,0.06350703,0.032258064,0.013468013,0.057814706,1.0
00-0033251,Z.Pascal,PHI,WR,15,CHI,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.53921884,0.027027028,0.021459227,0.055562,1.0
00-0033251,Z.Pascal,PHI,WR,16,DAL,0,0,0.0,0,0.0,0,0.0,0,1,6.0,0,0.6,,,-0.20513788,0.029411765,0.013774104,0.05375952,1.0
00-0033251,Z.Pascal,PHI,WR,20,NYG,0,0,0.0,0,0.0,0,0.0,0,1,4.0,0,0.4,,,-0.06145743,0.041666668,0.013888889,0.072222225,
00-0033251,Z.Pascal,PHI,WR,21,SF,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.8540202,0.041666668,0.034334764,0.086534336,
00-0033251,Z.Pascal,PHI,WR,22,KC,0,0,0.0,0,0.0,0,0.0,0,2,11.0,0,1.1,,,1.5672053,0.05882353,0.03206997,0.110684276,
00-0034351,D.Goedert,PHI,TE,1,DET,0,0,0.0,0,0.0,0,0.0,0,3,60.0,0,6.0,,,4.3371673,0.13793103,0.069767445,0.25573376,1.0
00-0034351,D.Goedert,PHI,TE,2,MIN,0,0,0.0,0,0.0,0,0.0,0,5,82.0,0,8.2,,,4.9599705,0.19354838,0.16027875,0.4025177,0.0
00-0034351,D.Goedert,PHI,TE,3,WAS,0,0,0.0,0,0.0,0,0.0,0,3,26.0,1,8.6,,,1.7761642,0.11764706,-0.002610966,0.1746429,0.0
00-0034351,D.Goedert,PHI,TE,4,JAX,0,0,0.0,0,0.0,0,0.0,0,5,72.0,0,7.2,,,3.596346,0.25,0.055555556,0.4138889,1.0
00-0034351,D.Goedert,PHI,TE,5,ARI,0,0,0.0,0,0.0,0,0.0,0,8,95.0,0,9.5,,,7.844209,0.2647059,0.2983871,0.6059298,0.0
00-0034351,D.Goedert,PHI,TE,6,DAL,0,0,0.0,0,0.0,0,0.0,0,2,22.0,0,2.2,,,1.4953122,0.27272728,0.42592594,0.70723903,0.0
00-0034351,D.Goedert,PHI,TE,8,PIT,0,0,0.0,0,0.0,0,0.0,0,6,64.0,0,6.4,,,6.6548386,0.2,0.110410094,0.37728706,1.0
00-0034351,D.Goedert,PHI,TE,9,HOU,0,0,0.0,0,0.0,0,0.0,0,8,100.0,1,16.0,,,8.939074,0.36,0.46195653,0.8633696,0.0
00-0034351,D.Goedert,PHI,TE,10,WAS,0,0,0.0,0,0.0,0,0.0,0,3,23.0,1,6.3,,,-2.8957906,0.12,0.04950495,0.21465346,1.0
00-0034351,D.Goedert,PHI,TE,16,DAL,0,0,0.0,0,0.0,0,0.0,0,3,67.0,0,6.7,,,4.8975797,0.0882353,0.13774104,0.22877167,1.0
00-0034351,D.Goedert,PHI,TE,17,NO,0,0,0.0,0,0.0,0,0.0,0,3,45.0,0,4.5,,,0.5982488,0.1875,0.2374582,0.44747072,0.0
00-0034351,D.Goedert,PHI,TE,18,NYG,0,0,0.0,0,0.0,0,0.0,0,6,46.0,0,4.6,,,2.984867,0.22580644,0.11297071,0.41778916,1.0
00-0034351,D.Goedert,PHI,TE,20,NYG,0,0,0.0,0,0.0,0,0.0,0,5,58.0,1,11.8,,,5.7531934,0.20833333,0.16666667,0.42916667,
00-0034351,D.Goedert,PHI,TE,21,SF,0,0,0.0,0,0.0,0,0.0,0,5,23.0,0,2.3,,,-1.3906957,0.25,0.09012876,0.43809012,
00-0034351,D.Goedert,PHI,TE,22,KC,0,0,0.0,0,0.0,0,0.0,0,6,60.0,0,6.0,,,4.990346,0.20588236,0.1516035,0.414946,
00-0034414,B.Scott,PHI,RB,1,DET,0,0,0.0,0,0.0,4,10.0,1,0,0.0,0,7.0,,-1.8387135,,,,,1.0
00-0034414,B.Scott,PHI,RB,2,MIN,0,0,0.0,0,0.0,4,19.0,0,1,2.0,0,2.1,,-0.2410917,-0.51535136,0.032258064,0.006968641,0.053265147,0.0
00-0034414,B.Scott,PHI,RB,3,WAS,0,0,0.0,0,0.0,2,0.0,0,0,0.0,0,0.0,,-1.6911429,,,,,0.0
00-0034414,B.Scott,PHI,RB,6,DAL,0,0,0.0,0,0.0,6,16.0,0,0,0.0,0,1.6,,-0.0051271454,,,,,0.0
00-0034414,B.Scott,PHI,RB,8,PIT,0,0,0.0,0,0.0,7,21.0,0,0,0.0,0,2.1,,-1.2234869,,,,,1.0
00-0034414,B.Scott,PHI,RB,9,HOU,0,0,0.0,0,0.0,1,5.0,0,0,0.0,0,0.5,,0.06909655,,,,,0.0
00-0034414,B.Scott,PHI,RB,10,WAS,0,0,0.0,0,0.0,1,5.0,0,0,0.0,0,0.5,,0.47047076,,,,,1.0
00-0034414,B.Scott,PHI,RB,11,IND,0,0,0.0,0,0.0,3,8.0,0,2,4.0,0,1.2,,-1.7102658,-2.3181388,0.08695652,-0.048387095,0.096563816,1.0
00-0034414,B.Scott,PHI,RB,12,GB,0,0,0.0,0,0.0,3,24.0,0,0,0.0,0,2.4,,0.29796705,,,,,0.0
00-0034414,B.Scott,PHI,RB,13,TEN,0,0,0.0,0,0.0,6,16.0,0,1,5.0,0,2.1,,-1.4574381,-0.03789771,0.02631579,0.0132626,0.048757505,1.0
00-0034414,B.Scott,PHI,RB,14,NYG,0,0,0.0,0,0.0,6,33.0,1,1,4.0,0,9.7,,2.6124692,-0.4640062,0.032258064,-0.01010101,0.04131639,1.0
00-0034414,B.Scott,PHI,RB,17,NO,0,0,0.0,0,0.0,2,6.0,0,0,0.0,0,0.6,,-0.40032232,-0.60712034,0.03125,-0.016722407,0.035169315,0.0
00-0034414,B.Scott,PHI,RB,18,NYG,0,0,0.0,0,0.0,9,54.0,1,0,0.0,0,11.4,,2.5870194,,,,,1.0
00-0034414,B.Scott,PHI,RB,20,NYG,0,0,0.0,0,0.0,6,32.0,1,0,0.0,0,9.2,,2.1880815,,,,,
00-0034414,B.Scott,PHI,RB,21,SF,0,0,0.0,0,0.0,6,21.0,1,0,0.0,0,8.1,,1.1174139,,,,,
00-0034414,B.Scott,PHI,RB,22,KC,0,0,0.0,0,0.0,3,8.0,0,1,9.0,0,1.7,,-1.9128014,0.7794359,0.029411765,-0.014577259,0.033913564,
00-0035243,M.Sanders,PHI,RB,1,DET,0,0,0.0,0,0.0,13,96.0,1,2,9.0,0,16.5,,5.306883,-0.92202073,0.06896552,-0.023255814,0.08716921,1.0
00-0035243,M.Sanders,PHI,RB,2,MIN,0,0,0.0,0,0.0,17,80.0,0,3,6.0,0,8.6,,2.1653779,-1.6564829,0.09677419,-0.017421603,0.13296618,0.0
00-0035243,M.Sanders,PHI,RB,3,WAS,0,0,0.0,0,0.0,15,46.0,0,1,-2.0,0,4.4,,-3.8293645,-1.1695426,0.029411765,-0.002610966,0.042289972,0.0
00-0035243,M.Sanders,PHI,RB,4,JAX,0,0,0.0,0,0.0,27,134.0,2,2,22.0,0,27.6,,1.3340762,1.6550009,0.125,0.018518519,0.20046297,1.0
00-0035243,M.Sanders,PHI,RB,5,ARI,0,0,0.0,0,0.0,15,58.0,0,2,6.0,0,6.4,,0.15935104,-1.1809877,0.0882353,0.016129032,0.14364326,0.0
00-0035243,M.Sanders,PHI,RB,6,DAL,0,0,0.0,0,0.0,18,71.0,1,1,1.0,0,13.2,,-0.035260804,-0.55039245,0.045454547,-0.046296295,0.03577441,0.0
00-0035243,M.Sanders,PHI,RB,8,PIT,0,0,0.0,0,0.0,9,78.0,1,0,0.0,0,13.8,,4.4587874,,,,,1.0
00-0035243,M.Sanders,PHI,RB,9,HOU,0,0,0.0,0,0.0,17,93.0,1,0,0.0,0,15.3,,1.8846532,,,,,0.0
00-0035243,M.Sanders,PHI,RB,10,WAS,0,0,0.0,0,0.0,12,54.0,0,0,0.0,0,5.4,,1.1494969,-0.53082544,0.04,-0.014851485,0.04960396,1.0
00-0035243,M.Sanders,PHI,RB,11,IND,0,0,0.0,0,0.0,13,47.0,0,1,1.0,0,4.8,,-2.0968614,-0.5741245,0.04347826,-0.03763441,0.038873304,1.0
00-0035243,M.Sanders,PHI,RB,12,GB,0,0,0.0,0,0.0,21,143.0,2,3,17.0,0,28.0,,6.718672,0.2672536,0.12,0.05,0.215,0.0
00-0035243,M.Sanders,PHI,RB,13,TEN,0,0,0.0,0,0.0,10,24.0,1,2,14.0,0,9.8,,-0.6251911,0.7147792,0.05263158,-0.0026525198,0.077090606,1.0
00-0035243,M.Sanders,PHI,RB,14,NYG,0,0,0.0,0,0.0,17,144.0,2,1,11.0,0,27.5,,8.945579,-0.0002797388,0.09677419,0.13131313,0.23708048,1.0
00-0035243,M.Sanders,PHI,RB,15,CHI,0,0,0.0,0,0.0,11,42.0,0,1,-13.0,0,0.9,,-1.5875634,-6.9678903,0.027027028,-0.015021459,0.03002552,1.0
00-0035243,M.Sanders,PHI,RB,16,DAL,0,0,0.0,0,0.0,21,65.0,0,1,6.0,0,5.1,,-9.041843,0.13346185,0.029411765,0.0,0.04411765,1.0
00-0035243,M.Sanders,PHI,RB,17,NO,0,0,0.0,0,0.0,12,61.0,0,0,0.0,0,6.1,,0.4251727,,,,,0.0
00-0035243,M.Sanders,PHI,RB,18,NYG,0,0,0.0,0,0.0,11,33.0,0,0,0.0,0,3.3,,-1.6863502,-0.50294,0.032258064,0.008368201,0.05424484,1.0
00-0035243,M.Sanders,PHI,RB,20,NYG,0,0,0.0,0,0.0,17,90.0,0,0,0.0,0,9.0,,-0.13906604,,,,,
00-0035243,M.Sanders,PHI,RB,21,SF,0,0,0.0,0,0.0,11,42.0,2,1,3.0,0,16.5,,1.969108,-0.36341494,0.041666668,0.012875536,0.07151288,
00-0035243,M.Sanders,PHI,RB,22,KC,0,0,0.0,0,0.0,7,16.0,0,0,0.0,0,1.6,,-2.4279156,-0.60944873,0.029411765,-0.008746356,0.037995197,
00-0035289,G.Minshew,PHI,QB,8,PIT,1,2,23.0,0,0.0,1,-1.0,0,0,0.0,0,0.82,1.2339689,-2.0174398,,,,,1.0
00-0035289,G.Minshew,PHI,QB,13,TEN,1,2,11.0,0,0.0,0,0.0,0,0,0.0,0,0.44,0.7413409,,,,,,1.0
00-0035289,G.Minshew,PHI,QB,14,NYG,0,0,0.0,0,0.0,1,-1.0,0,0,0.0,0,-0.1,,-1.2389277,,,,,1.0
00-0035289,G.Minshew,PHI,QB,16,DAL,24,40,355.0,2,2.0,4,5.0,1,0,0.0,0,22.7,16.797714,-5.033852,,,,,1.0
00-0035289,G.Minshew,PHI,QB,17,NO,18,32,274.0,1,1.0,1,0.0,0,0,0.0,0,12.96,-11.347491,-3.0841653,,,,,0.0
00-0035289,G.Minshew,PHI,QB,21,SF,0,0,0.0,0,0.0,2,-2.0,0,0,0.0,0,-0.2,,-4.4541078,,,,,
00-0035676,A.Brown,PHI,WR,1,DET,0,0,0.0,0,0.0,0,0.0,0,10,155.0,0,15.5,,,8.586917,0.44827586,0.72868216,1.1824913,1.0
00-0035676,A.Brown,PHI,WR,2,MIN,0,0,0.0,0,0.0,0,0.0,0,5,69.0,0,6.9,,,5.3090177,0.2580645,0.38675958,0.6578285,0.0
00-0035676,A.Brown,PHI,WR,3,WAS,0,0,0.0,0,0.0,0,0.0,0,5,85.0,1,14.5,,,6.0939817,0.29411766,0.32898173,0.67146367,0.0
00-0035676,A.Brown,PHI,WR,4,JAX,0,0,0.0,0,0.0,0,0.0,0,5,95.0,0,9.5,,,0.18045717,0.29166666,0.5555556,0.8263889,1.0
00-0035676,A.Brown,PHI,WR,5,ARI,0,0,0.0,0,0.0,0,0.0,0,3,32.0,0,3.2,,,-0.23667164,0.20588236,0.38709676,0.57979125,0.0
00-0035676,A.Brown,PHI,WR,6,DAL,0,0,0.0,0,0.0,0,0.0,0,5,67.0,1,12.7,,,5.2295938,0.36363637,0.33333334,0.77878785,0.0
00-0035676,A.Brown,PHI,WR,8,PIT,0,0,0.0,0,0.0,0,0.0,0,6,156.0,3,33.6,,,11.74981,0.33333334,0.5709779,0.89968455,1.0
00-0035676,A.Brown,PHI,WR,9,HOU,0,0,0.0,0,0.0,0,0.0,0,4,59.0,1,11.9,,,5.1715436,0.24,0.3206522,0.5844565,0.0
00-0035676,A.Brown,PHI,WR,10,WAS,0,0,0.0,0,0.0,0,0.0,0,1,7.0,0,0.7,,,-4.0911107,0.16,0.31188118,0.45831683,1.0
00-0035676,A.Brown,PHI,WR,11,IND,0,0,0.0,0,0.0,0,0.0,0,5,60.0,0,4.0,,,-2.9662077,0.3043478,0.28494623,0.6559841,1.0
00-0035676,A.Brown,PHI,WR,12,GB,0,0,0.0,0,0.0,0,0.0,0,4,46.0,1,8.6,,,-3.0442104,0.24,0.25555557,0.5388889,0.0
00-0035676,A.Brown,PHI,WR,13,TEN,0,0,0.0,0,0.0,0,0.0,0,8,119.0,2,23.9,,,9.111025,0.2631579,0.4297082,0.6955326,1.0
00-0035676,A.Brown,PHI,WR,14,NYG,0,0,0.0,0,0.0,0,0.0,0,4,70.0,1,13.0,,,5.541914,0.19354838,0.26599327,0.47651786,1.0
00-0035676,A.Brown,PHI,WR,15,CHI,0,0,0.0,0,0.0,0,0.0,0,9,181.0,0,18.1,,,3.4935722,0.43243244,0.54077256,1.0271894,1.0
00-0035676,A.Brown,PHI,WR,16,DAL,0,0,0.0,0,0.0,0,0.0,0,6,103.0,0,10.3,,,6.0899577,0.23529412,0.25619835,0.53228,1.0
00-0035676,A.Brown,PHI,WR,17,NO,0,0,0.0,0,0.0,0,0.0,0,4,97.0,1,15.7,,,-4.555146,0.28125,0.33779263,0.65832984,0.0
00-0035676,A.Brown,PHI,WR,18,NYG,0,0,0.0,0,0.0,0,0.0,0,4,95.0,0,9.5,,,4.205583,0.32258064,0.6527197,0.94077474,1.0
00-0035676,A.Brown,PHI,WR,20,NYG,0,0,0.0,0,0.0,0,0.0,0,3,22.0,0,2.2,,,-0.029239608,0.25,0.4375,0.68125,
00-0035676,A.Brown,PHI,WR,21,SF,0,0,0.0,0,0.0,0,0.0,0,4,28.0,0,2.8,,,-1.7179631,0.33333334,0.39484978,0.77639484,
00-0035676,A.Brown,PHI,WR,22,KC,0,0,0.0,0,0.0,0,0.0,0,6,96.0,1,15.6,,,6.9458594,0.23529412,0.393586,0.6284514,
00-0036005,N.Togiai,PHI,TE,1,DET,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.64056355,0.03448276,0.031007752,0.07342956,1.0
00-0036271,Q.Watkins,PHI,WR,2,MIN,0,0,0.0,0,0.0,0,0.0,0,2,69.0,1,12.9,,,6.363148,0.06451613,0.22996515,0.2577498,0.0
00-0036271,Q.Watkins,PHI,WR,3,WAS,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.6734878,0.029411765,0.075718015,0.097120255,0.0
00-0036271,Q.Watkins,PHI,WR,4,JAX,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.6094536,0.041666668,0.0,0.0625,1.0
00-0036271,Q.Watkins,PHI,WR,5,ARI,0,0,0.0,0,0.0,0,0.0,0,3,19.0,0,1.9,,,-0.35666424,0.11764706,0.024193548,0.19340608,0.0
00-0036271,Q.Watkins,PHI,WR,6,DAL,0,0,0.0,0,0.0,1,-3.0,0,1,0.0,0,-0.3,,-1.7304736,-0.50212055,0.045454547,-0.027777778,0.048737373,0.0
00-0036271,Q.Watkins,PHI,WR,8,PIT,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.1681867,0.06666667,0.09148265,0.16403785,1.0
00-0036271,Q.Watkins,PHI,WR,9,HOU,0,0,0.0,0,0.0,0,0.0,0,2,25.0,0,2.5,,,2.3774066,0.08,0.05978261,0.16184783,0.0
00-0036271,Q.Watkins,PHI,WR,10,WAS,0,0,0.0,0,0.0,0,0.0,0,4,80.0,0,6.0,,,-5.2403955,0.16,0.3019802,0.45138612,1.0
00-0036271,Q.Watkins,PHI,WR,11,IND,0,0,0.0,0,0.0,0,0.0,0,2,31.0,1,9.1,,,4.4469514,0.08695652,0.13440861,0.2245208,1.0
00-0036271,Q.Watkins,PHI,WR,12,GB,0,0,0.0,0,0.0,0,0.0,0,3,35.0,1,9.5,,,2.5661175,0.2,0.2777778,0.49444443,0.0
00-0036271,Q.Watkins,PHI,WR,13,TEN,0,0,0.0,0,0.0,0,0.0,0,5,37.0,0,3.7,,,1.7826091,0.15789473,0.04774536,0.27026385,1.0
00-0036271,Q.Watkins,PHI,WR,14,NYG,0,0,0.0,0,0.0,0,0.0,0,4,19.0,0,1.9,,,-1.5878015,0.16129032,0.15824915,0.3527099,1.0
00-0036271,Q.Watkins,PHI,WR,15,CHI,0,0,0.0,0,0.0,2,4.0,0,4,6.0,0,1.0,,-0.9630985,-7.2198997,0.16216215,0.10085837,0.3138441,1.0
00-0036271,Q.Watkins,PHI,WR,16,DAL,0,0,0.0,0,0.0,0,0.0,0,1,19.0,0,1.9,,,-8.08426,0.14705883,0.16528925,0.33629072,1.0
00-0036271,Q.Watkins,PHI,WR,17,NO,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.7888194,0.03125,0.026755853,0.0656041,0.0
00-0036271,Q.Watkins,PHI,WR,18,NYG,0,0,0.0,0,0.0,0,0.0,0,2,14.0,0,1.4,,,-2.0780983,0.12903225,0.10460251,0.26677015,1.0
00-0036271,Q.Watkins,PHI,WR,21,SF,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.6377772,0.041666668,0.1416309,0.16164163,
00-0036271,Q.Watkins,PHI,WR,22,KC,0,0,0.0,0,0.0,0,0.0,0,1,8.0,0,0.8,,,-0.30605388,0.05882353,0.10204082,0.15966387,
00-0036389,J.Hurts,PHI,QB,1,DET,18,32,243.0,0,0.0,17,90.0,1,0,0.0,0,24.72,3.5803244,9.877655,,,,,1.0
00-0036389,J.Hurts,PHI,QB,2,MIN,26,31,333.0,1,1.0,11,57.0,2,0,0.0,0,33.02,11.850195,3.054605,,,,,0.0
00-0036389,J.Hurts,PHI,QB,3,WAS,22,35,340.0,3,0.0,9,20.0,0,0,0.0,0,27.6,15.406068,-4.1257534,,,,,0.0
00-0036389,J.Hurts,PHI,QB,4,JAX,16,25,204.0,0,1.0,16,38.0,1,0,0.0,0,15.96,-11.143294,0.7322867,,,,,1.0
00-0036389,J.Hurts,PHI,QB,5,ARI,26,36,239.0,0,0.0,15,61.0,2,0,0.0,0,27.66,3.754342,5.4095926,,,,,0.0
00-0036389,J.Hurts,PHI,QB,6,DAL,15,25,155.0,2,0.0,9,27.0,0,0,0.0,0,16.9,3.237878,-3.0107167,,,,,0.0
00-0036389,J.Hurts,PHI,QB,8,PIT,19,28,285.0,4,0.0,2,10.0,0,0,0.0,0,28.4,15.622575,0.04930911,,,,,1.0
00-0036389,J.Hurts,PHI,QB,9,HOU,21,27,243.0,2,0.0,9,23.0,0,0,0.0,0,20.02,7.0712123,-0.8140814,,,,,0.0
00-0036389,J.Hurts,PHI,QB,10,WAS,17,26,175.0,2,1.0,6,28.0,1,0,0.0,0,21.8,6.537003,2.2878454,,,,,1.0
00-0036389,J.Hurts,PHI,QB,11,IND,18,25,190.0,1,0.0,16,86.0,1,0,0.0,0,24.2,-5.4383726,5.896479,,,,,1.0
00-0036389,J.Hurts,PHI,QB,12,GB,16,28,153.0,2,0.0,17,157.0,0,0,0.0,0,29.82,1.6585759,9.649822,,,,,0.0
00-0036389,J.Hurts,PHI,QB,13,TEN,29,39,380.0,3,0.0,5,12.0,1,0,0.0,0,34.4,18.354393,4.8408427,,,,,1.0
00-0036389,J.Hurts,PHI,QB,14,NYG,21,31,217.0,2,0.0,7,77.0,1,0,0.0,0,30.38,5.4865212,8.859339,,,,,1.0
00-0036389,J.Hurts,PHI,QB,15,CHI,22,37,315.0,0,2.0,17,61.0,3,0,0.0,0,34.7,0.81221044,5.364507,,,,,1.0
00-0036389,J.Hurts,PHI,QB,18,NYG,20,35,229.0,0,1.0,9,13.0,0,0,0.0,0,8.46,-4.5725455,-0.4343901,,,,,1.0
00-0036389,J.Hurts,PHI,QB,20,NYG,16,24,154.0,2,0.0,9,34.0,1,0,0.0,0,23.56,5.8916698,3.7786505,,,,,
00-0036389,J.Hurts,PHI,QB,21,SF,15,25,121.0,0,0.0,11,39.0,1,0,0.0,0,14.74,-0.6570534,1.4925667,,,,,
00-0036389,J.Hurts,PHI,QB,22,KC,27,38,304.0,1,0.0,15,70.0,3,0,0.0,0,41.16,12.892024,1.2273215,,,,,
00-0036741,J.Stoll,PHI,TE,3,WAS,0,0,0.0,0,0.0,0,0.0,0,1,4.0,0,0.4,,,-0.7235367,0.05882353,0.002610966,0.09006297,0.0
00-0036741,J.Stoll,PHI,TE,6,DAL,0,0,0.0,0,0.0,0,0.0,0,1,21.0,0,2.1,,,2.2089748,0.045454547,0.037037037,0.09410775,0.0
00-0036741,J.Stoll,PHI,TE,8,PIT,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.6671479,0.033333335,0.041009463,0.07870662,1.0
00-0036741,J.Stoll,PHI,TE,9,HOU,0,0,0.0,0,0.0,0,0.0,0,1,13.0,0,1.3,,,1.0355414,0.08,0.07065217,0.16945653,0.0
00-0036741,J.Stoll,PHI,TE,10,WAS,0,0,0.0,0,0.0,0,0.0,0,1,11.0,0,1.1,,,0.77103055,0.04,0.054455444,0.09811881,1.0
00-0036741,J.Stoll,PHI,TE,11,IND,0,0,0.0,0,0.0,0,0.0,0,1,7.0,0,0.7,,,0.19963172,0.04347826,0.02688172,0.08403459,1.0
00-0036741,J.Stoll,PHI,TE,13,TEN,0,0,0.0,0,0.0,0,0.0,0,3,41.0,0,4.1,,,3.3573327,0.078947365,0.07692308,0.17226721,1.0
00-0036741,J.Stoll,PHI,TE,14,NYG,0,0,0.0,0,0.0,0,0.0,0,2,20.0,0,2.0,,,1.483886,0.06451613,0.030303031,0.117986314,1.0
00-0036741,J.Stoll,PHI,TE,15,CHI,0,0,0.0,0,0.0,0,0.0,0,1,6.0,0,0.6,,,0.24661633,0.027027028,0.010729614,0.04805127,1.0
00-0036741,J.Stoll,PHI,TE,21,SF,0,0,0.0,0,0.0,0,0.0,0,1,5.0,0,0.5,,,-0.122301385,0.041666668,0.021459227,0.07752146,
00-0036912,D.Smith,PHI,WR,1,DET,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-4.833456,0.13793103,0.17829457,0.33170274,1.0
